Player;Rank;Points;Kill(s) Game 1;Kill(s) Game 2;Kill(s) Game 3;Kill(s) Game 4;Kill(s) Game 5;Kill(s) Game 6;Kill(s) Game 7;Kill(s) Game 8;Kill(s) Game 9;Kill(s) Game 10;Position Game 1;Position Game 2;Position Game 3;Position Game 4;Position Game 5;Position Game 6;Position Game 7;Position Game 8;Position Game 9;Position Game 10;Time Game 1;Time Game 2;Time Game 3;Time Game 4;Time Game 5;Time Game 6;Time Game 7;Time Game 8;Time Game 9;Time Game 10;Time Lobby 1;Time Lobby 2;Time Lobby 3;Time Lobby 4;Time Lobby 5;Time Lobby 6;Time Lobby 7;Time Lobby 8;Time Lobby 9;Time Lobby 10;Game Id 1;Game Id 2;Game Id 3;Game Id 4;Game Id 5;Game Id 6;Game Id 7;Game Id 8;Game Id 9;Game Id 10
Tobi9124;917;49;5;2;3;0;8;0;1;2;3;0;4;10;27;8;8;84;27;62;19;51;1377;1362;1266;1364;1440;154;1258;351;1318;567;13.0;-8.0;52.0;76.0;14.0;252.0;25.0;37.0;16.0;3.0;2afec8ba7f2145b69906a6ee866377a1;d3c63792c90d4b6f9bdefa3980f09716;ae04ad628fd94c6da0ac1d9a045ffeb3;a5a1fadd099548f2908fe33ecb266f2d;4e4311197e10416ca41f96e5b83f6609;87ff9ebfcedd41eeabadb581ed8069c2;a181815f2e064381a1dd572f7a65641a;2f1faa9fae6645f48237e1a873091a8b;4b432b133ed64101aa7a10ccdd5a934a;94b5938d165d466aa71b2f63d22b5328
FuRiOuS -_-;918;49;3;0;3;1;8;0;2;1;0;6;30;30;15;18;5;64;9;63;60;9;1201;868;1345;1285;1476;381;1447;471;527;1430;20.0;-4.0;-30.0;-20.0;6.0;84.0;-15.0;107.0;30.0;51.0;20859065e82744ec807b10fa4d81a7e6;b1ba742953b84a0887255d2bf6c0ffd3;8b15b1e57b38473a9c99344d990c1d64;9bc8183a61084b12ab9cc499750a61a3;71fc7148a6624adcbd3eec016cf5b8c4;eae4700deaeb43ab98a2bb65a5ebf47c;334376f3b19f41bfaaae92141ff5329c;02a997edef0a478bba6f36dc63544729;2d2ba30aed004d84a8de1501d7633396;5678e0d1c0b4441384f5493b5bd193ae
M1 Carnage;919;49;1;0;2;10;0;5;3;0;2;1;34;61;37;2;67;9;16;78;16;3;1191;273;676;1532;365;1402;1353;231;1350;1497;3.0;27.0;76.0;560.0;121.0;22.0;184.0;80.0;36.0;180.0;09d15fe9c05d4ce788b47d7156df2045;aea867cd92a041f2a8bf89808f4b245e;ee4192e489bf45e28c301f5a2738fa11;b9a6be4544ee4da098139821385d9db7;13cdba114d684269b37e484af91708a1;a11be20d7cb7408eaec2ba836a7016af;13b1fd28b4d04cb48f1b78bbaca1aeaa;dea9851a435e41d784a832a4e890e8f9;02a997edef0a478bba6f36dc63544729;73f123ebf6874703a388aecd5f1c8fb9
BC JoYe;920;49;0;4;4;0;1;2;4;3;5;1;15;21;4;86;65;49;23;58;3;86;1317;1281;1482;197;299;596;1326;669;1479;129;19.0;23.0;-9.0;52.0;26.0;41.0;3.0;57.0;13.0;179.0;293966757b324b129eff25dc5f6eb546;caaf0a8813b14587b318779bfcccbbec;622b1a34f624464db73043a406abb701;a5a1fadd099548f2908fe33ecb266f2d;fd9cc14ee0ef449aaf7d2170ac8dff5d;72ad1f330b6b461b9cf0007bc3ce28ca;1f1c80c7ba844148b6b86308796f17ae;3d068146128d47b4b6b25ceec63e06c6;a164ba33662f4a3995d856cbc4dc1495;466e4946737346f3bb095ff097632146
ㅤSetox;921;49;5;6;0;1;3;0;3;3;3;0;6;15;89;40;15;95;14;46;11;88;1406;1299;117;1152;1282;108;1372;701;1418;111;15.0;18.0;105.0;15.0;15.0;31.0;27.0;191.0;64.0;559.0;293966757b324b129eff25dc5f6eb546;daba90933e814933b11be17943289e08;ae04ad628fd94c6da0ac1d9a045ffeb3;ec5a3fcfff3a45b8a86e7eaf61b77caa;a5a1fadd099548f2908fe33ecb266f2d;3604685016e84cf3b482123103ae5eb8;59e419c056c5426f9482c0fe61262c9b;8333896ad3134ee6b990316b786bc7c6;ed3048b4633c421ca871fc0cd461a85a;7ccef8c4123d4f71a9296d741ce0e436
UseCode JesperFN;922;49;6;1;2;1;1;0;1;7;;;2;21;33;3;22;11;35;11;;;1475;1278;1252;1526;1340;1375;1269;1420;;;58.0;11.0;18.0;5.0;5.0;26.0;43.0;2.0;;;359f96d1bcc34185ba2c1ddca0559f35;ecb8657f343c40c1933096e65370ac5e;b8ae892b857b4f868cba5e5a236c25e4;a12d9ccbd0854687b9c324ec5597d0e8;68304360aad7450ba10f65d0c114b384;6cf99085c2934f7488f024d22c46303e;1c6844fe4deb4985ab61593c91df87ab;740a91638210470e9f70677d08ecccbf;;
MiLLikツ;923;49;0;6;3;1;0;0;0;1;9;3;7;19;33;55;20;93;29;20;2;9;1369;1348;1271;483;1350;130;1291;1337;1524;1449;-24.0;50.0;42.0;111.0;-16.0;61.0;-21.0;0.0;-29.0;4.0;06c63eae96dc4956933c4178f6ed2fa1;d0261ada97374c3fbffb1b90214428b9;9f834a089da843c8a5e3e672f5a0f824;aa185ab4d93348f5a30777b7d8aede07;609e7fd63dda4d749edb39b167cac40e;c0296aa3d5c243c8883ca0655cc892af;e5a4a289195849a595afb23b12a784a9;ac567503355f4db08faf2e9d4ea95631;3926daf512c947e18dec07ef909d76cb;938f686f1bef410782146b6c779dda11
Noooun;924;49;3;2;1;0;3;2;3;1;5;3;13;46;71;37;22;49;7;13;11;19;1329;1154;286;995;1282;570;1398;1340;1415;1338;99.0;15.0;41.0;15.0;102.0;16.0;-17.0;-2.0;-9.0;234.0;3c37d4fdeda1488bbead2a4632649ecf;dc058087395749eea0764a5535b0fa94;4b0aba44ede84992bfd9b7a7f2e0b98b;dc055f9673b0481b9f6334a631b0d4dc;87174c03b7d34a1f8e8f030511dafbda;18721963ecd545138a1271e11a686e96;a826e403a1504e6a8a6be97614044a1d;958ebf29a5284161a78f32c87ae868fb;2dbdcdb40dc8462f8ad38fa797b58685;919a40dcb2b448c8a22d1fe126507e34
Johanss0n zZz;925;49;2;7;2;5;0;0;2;2;3;0;6;6;52;16;87;59;14;22;10;59;1379;1382;588;1352;168;503;1335;1334;1440;256;-6.0;-6.0;78.0;38.0;68.0;59.0;22.0;68.0;-3.0;92.0;1b505ba9f4b24e8eaea8fe21528ac5c4;cf10ee67f4eb46e791a3cda69ae53324;ae04ad628fd94c6da0ac1d9a045ffeb3;aa41c53cc2834e42ba9a59b475802653;9919599a7ab74442bd2ac937c3ee76a6;dcbf37de499647b295b49c1969ba95cf;663f14f4935c48059f30fb33dfec774b;721941cebf3046caa341413a1bca9bb7;1af9c2bbf2d24cfd83bcd9d5a5a8b0a1;7ccef8c4123d4f71a9296d741ce0e436
16yo veteran;926;49;2;5;4;2;3;0;0;6;1;0;30;6;20;19;14;63;91;7;7;80;1278;1415;1347;1279;1375;319;110;1477;1403;207;-15.0;-12.0;-10.0;16.0;11.0;207.0;94.0;-24.0;258.0;156.0;6602a5a134bc4c0dad33fac6d4ae2ddd;ba71ea53d8e34ab4bef0f3d731f5a35a;6ca0b3ad881d4f1cbae99c8a620e3bc4;78f03d248e10403ba14ed06c4ef1e07c;1cbb9f681bec40bb90467af0f2b95c45;5ae5c89abd2b4f038761ba852f35d9d0;93cf5134ee00450bbb3f0a810dde4e81;a4193f6aec2b419e83f33588f8b7667f;514cf815db9a4e26bc2df0d594ba537b;9dad3588dc444b4694c0c04ba547a966
Max_14 -_-;927;49;0;4;5;1;2;4;0;4;0;3;55;21;13;33;24;10;86;13;100;13;583;1251;1385;1290;1297;1447;151;1383;65;1405;37.0;13.0;114.0;60.0;14.0;-13.0;209.0;169.0;68.0;43.0;1d26b4971d2a400c99a131c8601f999c;7cdf7a9ec1864f4ea93fc7c30bff2746;7a721d11c070480db41d2b7b27a78d02;b50962edb54f4b18b9842ddf6e0b08e3;8193c635719d4e129df2672840b2c3c5;c8678f7c37cd4ba99b2c87060f3e645f;c6f8e50e987344ee92affb9e2eb70533;f189a3fe8b484bef8152f78961099b69;61c5af413dde4d30a22e2a1aab5a3550;6d7a7a7fe3d74d98bd461ab272d7dc09
Mayd Neezy;928;49;1;2;4;1;3;1;3;4;1;;40;2;12;18;3;46;2;49;42;;960;1479;1341;1325;1518;844;1474;661;676;;6.0;-12.0;-11.0;-18.0;-22.0;83.0;29.0;86.0;290.0;;0a4d587c427a4143b568f14a00a6d634;99663b86c1be4b119768d6995a46d7ae;03e40ddd4d43478e80f7b78aed342e24;1f65396d90c9481fb4fe263682844fd9;da97ae4f0da04d7cb955efbe66ec8ac9;33efd785f9fc43abb09d7c76c0337743;b33f151666cf4c2ba48e7ff2f1e33536;4b432b133ed64101aa7a10ccdd5a934a;84c98c5ad9fb40c6b21f45426d4a1892;
N.G.Z;929;49;1;0;0;1;8;3;2;5;0;2;8;95;95;40;3;8;38;2;39;25;1415;105;105;1072;1536;1386;979;1520;1111;1287;40.0;28.0;23.0;0.0;-41.0;-11.0;90.0;-11.0;92.0;402.0;2d244d40d666442991a9907e7ebf61c3;e082caac68ae4cda85294cc9eefc51a7;f03a9ee5ef60421ab8ab6912b53618ba;ff828224c7f547b2b0a64e1cf1374d9c;9f04c2a9ce5143cab120632e4f28bc95;e252b625339b4c0ab5550dfa6ca2ebf9;7d253e8a074447bfabc8eff4d4716469;467ba906197f4ad2bf5c5303d218c857;171c41b7faee4ca4ae2ff54cfeef0890;7ccef8c4123d4f71a9296d741ce0e436
Szecskamester12;930;49;6;6;1;0;0;4;1;4;0;0;45;2;8;76;88;10;12;7;77;54;958;1484;1397;200;137;1384;1415;1417;200;396;-4.0;22.0;168.0;72.0;37.0;-9.0;75.0;43.0;132.0;325.0;6e081f6478954c7e821457c9a095138a;9cd4ce855ae14da3b7f337e0fb95cf8b;671f8713aea049e88f5443ac3ac6ad4d;9143649f957f421689bb988c460e896d;e4d55a7eba6f40329402995da373176e;1fc1b35ba9594482abb53ca02ebe8bcc;ae52ec57bf974932908278ab00ce011d;a181815f2e064381a1dd572f7a65641a;401bbebbd4154de19dbe1327e3728980;61d606ea92624aa3955e72f2c89ac636
Jas1ek;931;49;3;0;6;1;5;0;0;0;3;4;11;97;24;81;11;52;95;97;2;3;1311;103;1292;166;1347;652;110;87;1479;1459;-6.0;30.0;20.0;26.0;25.0;55.0;41.0;21.0;34.0;2338.0;0262c4b080b1482abed2a28cf0144dec;bfc6ef42a4164855b03667ccb95155a0;dd39dc52a9e34d6da6d167ed9a01e8ed;9103999e081145f18561829a7a7ce9fd;ec5a3fcfff3a45b8a86e7eaf61b77caa;f4b4dc49bba94e14bf96415428194526;cf183e314ff24c45aba0817e740a749f;f2007c8cd7a14d77bfb2831ddf248d91;16aeaad8e68a4a688a4690b0a4775387;4ec5c883737345bbb5aa745a0293df2c
MultiverseM;932;49;2;2;1;0;0;3;0;7;2;4;28;19;6;8;55;22;50;3;59;13;1246;1268;1420;1413;579;1345;698;1462;405;1379;15.0;-20.0;-17.0;-30.0;23.0;-20.0;49.0;-8.0;174.0;27.0;20fae04930014e509da1072fc7bd3004;b621a1a67c024e34b3ca68d063657157;2679fd7f4f8f4f1f838649cc349ac73c;521e35fc23454467ac4df8c67a694116;14a5145d199042589345791935882d69;a78feab3cf304820b6ff115e000815ee;90c2b70cd7dc4310b3620634557f2345;f0258deea0604e369484bb07423d789e;6c15cafd58ad449794efc41a4cea0b0c;84cc0c4df48d4e4eaebcb6e429fff07d
ttv.Piccolo3333;933;49;3;1;3;0;0;1;4;4;2;3;6;44;12;22;52;28;13;14;65;8;1373;1081;1353;1315;632;1227;1379;1368;279;1405;-7.0;15.0;-14.0;3.0;35.0;-7.0;-7.0;2.0;90.0;64.0;1889b057f88a4d3880f654aff92171b8;ceb48904a6dc4f4590123cbae1026a0a;198e700d64e843e989621deb935c3b16;2f94cc37a5cb4bb4a8f0f04f2a6416d4;e95368fd383b48a6a91da6413320d276;8ff17970c7c04a67bdd060772a97383a;71dbb41f1c4e47beaa9aeb69f19b02ca;1c394d684c3e486e8f0a19cf64928d15;7a7f1a308cd0437b83eabec479587efe;8f2e077830d5453dbeaaddf8d0bd3219
oQuinnG;934;49;1;3;1;2;3;0;3;3;3;2;68;10;17;29;10;52;58;3;21;7;378;1328;1294;1219;1411;604;528;1529;1347;1461;16.0;-22.0;12.0;0.0;-13.0;17.0;26.0;-11.0;27.0;-26.0;0400e9ec029d43aeac2a2bb66a579c5c;651cf3b1bd1c4918817c87617d1cf0d0;fe90d27ee4774970a934a9bdfd3895e2;06fb623aaf254fcc90dcc618eea88438;cde11b71ca4f4e7596c1cc7f3aa04120;64e1da24ab154e2b9f9e6eaf027968bc;f31a23ce6b9a4fc488f221e05db4cc11;52df55424950445c80d34a5194dde5a9;18046f1147a8451ab254f2874272f0c8;73f123ebf6874703a388aecd5f1c8fb9
Push IV;935;49;0;2;3;0;3;5;3;1;3;1;21;10;2;47;36;21;12;50;66;15;1261;1313;1506;844;942;1341;1388;884;283;1372;-36.0;-16.0;-7.0;32.0;12.0;37.0;36.0;45.0;139.0;25.0;0757cc28d5de40b3823b9e4f2d4e20be;b40df41a43bd40d7ad3789b4e4005cb0;3338b38f1d114000b671717e757d324b;823f7651e0564c60bf1dd77c57ebc2c5;a8c5fdcff719482fac84ac972de03e31;a74183a1043f4887bfb7751355a4cc21;93cf5134ee00450bbb3f0a810dde4e81;332d2d927c204e29b3f47a8b50f62752;73f123ebf6874703a388aecd5f1c8fb9;84cc0c4df48d4e4eaebcb6e429fff07d
KarmaXtwitch;936;49;0;4;0;3;6;1;1;0;6;0;69;6;68;25;10;8;49;63;14;15;361;1375;396;1319;1376;1425;617;379;1410;1371;31.0;-3.0;33.0;-26.0;-16.0;29.0;93.0;42.0;-1.0;996.0;153e5c4bafba49b5b0e1e95e716c3955;64b7408d2c684ef385405bdeb2f8bc95;185c00b1ea8c4c8489c09db6498938d8;b29b117d6a014ead819a14f0bf050fc8;c2832deb174b47e09f9e2636a361e2e2;a68c664d7d89411dac5258a741059342;07ee565edf4945208efc281c2544768e;721941cebf3046caa341413a1bca9bb7;a86cd6d6e70045e99ee3e8f1fea1cb33;7ccef8c4123d4f71a9296d741ce0e436
SCBraga MIKES;937;49;8;2;0;2;4;0;1;0;0;4;2;19;84;6;17;42;12;85;71;15;1438;1294;139;1438;1347;986;1368;131;301;1345;12.0;21.0;77.0;13.0;8.0;4.0;-1.0;33.0;167.0;219.0;1dddc3a3e13e4ca39af15ac30f911a71;e04d113911944380bcb2d5cb35e19a2f;ae04ad628fd94c6da0ac1d9a045ffeb3;006a9f52f79d442ab355c627ba4ebcbd;1757842f35a3491797b45aaba1d86200;8ba062e7dd7f4b54816dfab0a71990d3;4e594de6c1a340c2a23b873a5777ac81;0650b1cfd6c94b96a0fcf7e16b923f4c;20208846905e4faeb89f1b32324847bf;45e994962aa6437ca32c6a916aabf12e
Twitter Slovefn;938;49;0;4;2;5;0;0;1;0;1;8;83;8;20;9;94;70;42;4;23;6;195;1351;1303;1394;111;234;700;1485;1311;1468;48.0;-14.0;6.0;-7.0;57.0;27.0;18.0;288.0;12.0;1343.0;216d2ec50aac4a679dfc64409762cbe4;5495bd3778e948d09803f175f675dc18;f28bf1662328414aab43d9eefc1ef13b;d0114ed3901d45f19df3039a04fc47ba;e4d55a7eba6f40329402995da373176e;1757842f35a3491797b45aaba1d86200;72ad1f330b6b461b9cf0007bc3ce28ca;7cfcf763a6204a96997c9b5a8a08480a;8be0718a63dd497885456009fb4b0bfb;7d1c8eb1a03e4a939da931175e2ad4eb
FA Moreno;939;49;7;0;3;0;1;1;2;2;0;5;11;97;2;97;23;51;15;16;96;8;1295;95;1468;97;1290;768;1407;1342;116;1434;7.0;25.0;8.0;102.0;-11.0;23.0;41.0;78.0;40.0;100.0;257365902d5443ba818a3c6452eb6a68;be349fca895b4de3870f2db013e35e45;daba90933e814933b11be17943289e08;f09ce87cea9e40f78d853b65087ebdde;245c173d2d4d4c939d7bc9abe2247e90;046a44ed2f7d4e90a9ff18bbb5965cec;02bbed74e9134e79955ce3e28cb571f0;3d068146128d47b4b6b25ceec63e06c6;f7ddb48a11674d879a68da8e37aad804;14fb7de6b03f44a49113493c0b570b4a
MollusC Ichiite;940;49;0;0;4;5;3;0;0;2;2;4;77;39;8;4;2;35;3;39;45;20;303;762;1330;1503;1476;1075;1469;883;963;1350;40.0;0.0;-25.0;-30.0;-8.0;129.0;-12.0;41.0;28.0;79.0;19af920215ac4aabb57399097a085c24;5fe3b3db29f14007ae3ff1a88f46257a;a443e05124834c30b5c3e324518501f0;fd8b3ba07a3843d58f2a51893081049e;4f61b6f882774284af42968dab502011;43e7d05aeb954946897d67e3f1c800a5;265ec442bcff46b681591a84042eb0cf;f7ddb48a11674d879a68da8e37aad804;425f9b5549634bcebd392eaff1259e83;83d95fe03d2147689ce706f13a960952
derom.;941;49;2;0;2;3;5;2;1;4;0;1;66;19;19;3;13;51;22;6;70;19;471;1273;1359;1471;1391;488;1283;1438;272;1275;11.0;-22.0;0.0;-23.0;-22.0;92.0;105.0;62.0;43.0;-4.0;0227493cf4c84ab6a3d165ec6f1e25a6;6b28ead94b424d558f032371382fd9fb;0c588814441947caa6bfd76be0e28e47;295bd80448cb48f78020ae0a403dce02;3ed264054a49488d93c9d61f678d84de;b7b3bed13c9a48dc8190c89d81eba61c;31aef7de7e95428da0427967e5b05b0a;ee55c9b39ced45fe8049958620a24059;5eb70f44f3d2456fb32a6e04a8b9a0f7;747aa10ff0aa4c4c9d002755d5f5c563
ℝiki ツ;942;49;2;4;1;2;1;0;1;2;0;7;48;9;68;11;5;83;52;7;74;2;971;1363;304;1410;1434;175;505;1453;266;1544;83.0;-19.0;34.0;-11.0;12.0;39.0;37.0;-10.0;72.0;2320.0;34b33dc6af6a4813aaadd4261b4dc102;a0e17bc8d30e4d4c9ea28dc8348a3cee;fcfab6546c8b46c4969118c1cdde71b7;90414e1c4d5149e68e0a6e3e3c71dc44;a81d11be99054a79b92876efe5fb2633;59e419c056c5426f9482c0fe61262c9b;9228df2c493346a5bdefea34d41aa122;03e3508bb01b4c709f3c1e11f2e54455;dc71f09eb6b34bd5b33ed7ceb131ba69;996abfe617c34298890c13d9f1843be8
HattimZ.;943;49;4;2;0;5;2;0;2;0;3;1;7;3;71;16;44;76;3;30;7;23;1356;1482;260;1316;759;290;1460;1272;1488;1332;580.0;-17.0;38.0;-12.0;87.0;55.0;5.0;27.0;-11.0;195.0;76a24a90a3744f97ae1f18f918908e6c;5a52fb5a4f2648169d60a9b6ad866dc1;a0e801d8adf54a498e3533e81a8214ee;0d3f917fee514efa93e082072e21606d;dcbf37de499647b295b49c1969ba95cf;a20e1e6d3cfc4b43aa42c29024fdc755;ed16843bf4414a338f3c2d10a70e8652;cd942b1d08bf473f9d4ee292307c58f4;432941e49e1249a7973663f75fc7479d;9e3bb15098904cfdbd52d777690bf1a3
sx Paul;944;49;1;3;1;2;5;0;0;2;0;5;11;6;61;37;8;61;73;11;4;19;1402;1411;364;1203;1452;514;233;1378;1437;1390;3.0;20.0;39.0;1.0;-27.0;34.0;38.0;-20.0;35.0;50.0;1921ffa754de4e47a1d4d834d112951f;d76f7aa555b54b728152ca9a0a8451af;bde8ead8df57405db4741fec1d0adbed;60f7d301739846079c528dc26e65ed6c;17977040e5b949128a6f2cf5076c4b5a;a20e1e6d3cfc4b43aa42c29024fdc755;10d351eb1b054f7f88e4a34d0f024625;3d90d0ea4f2a457c8520a8dde5606677;fb1092e810b84112a6cd4f37c12917e8;6d7a7a7fe3d74d98bd461ab272d7dc09
Archarizo;945;49;5;0;1;2;0;3;4;1;1;2;5;52;51;19;30;5;8;17;93;11;1456;1048;643;1355;1244;1441;1446;1317;101;1394;-7.0;33.0;19.0;-18.0;11.0;-32.0;-16.0;8.0;93.0;39.0;11142fbcf3f94b70ac5f6f5d0ed6cce1;e14190af9d304ad685929c8bc6a028e8;2eef1ee0b31f4ef29d7b1a641985efda;50ba0dd320ea4a27923bf9615e4871a1;3a96049e95764689af82732cecf8d1d4;88eb0f99c374410692b7baa0728df6d9;8a5ac1f4216844c78df92ec7101d5fcb;2d2ba30aed004d84a8de1501d7633396;83d95fe03d2147689ce706f13a960952;8f2e077830d5453dbeaaddf8d0bd3219
Ignis BenjiS;946;49;0;3;3;2;0;0;0;4;3;4;82;12;17;12;83;54;66;12;14;4;163;1341;1292;1364;175;466;293;1449;1363;1493;30.0;-14.0;18.0;5.0;35.0;24.0;45.0;-7.0;-12.0;646.0;0e0ace922f2840569ac36b60d8e8ae23;4c6074b505d546398a11ac5940ef108d;ea6d9cc88c0f46a89e5829e7f3434f9d;b8ae892b857b4f868cba5e5a236c25e4;c6785d7e267946b8a0342497f4a546d5;0c71e11233a645cdb684d824bb76ddd9;abddfba4664c4b608acf2ceab90474db;0810f78e6a1047c38d9e550e12a4a75b;3d90d0ea4f2a457c8520a8dde5606677;332d2d927c204e29b3f47a8b50f62752
Twitch Wickesy;947;49;5;6;1;0;1;0;1;2;1;;2;2;44;23;6;36;83;14;8;;1476;1472;943;1303;1461;1185;142;1367;1450;;0.0;3.0;38.0;154.0;8.0;93.0;41.0;23.0;-27.0;;1e14250dfebe421883afe17460825595;e6af7d6d2ab64ab0872836ccfa5dbb2d;f09ce87cea9e40f78d853b65087ebdde;99f993f2bf48475da8cd14dfd3591f07;3604685016e84cf3b482123103ae5eb8;631ae2e363c246a0801c0805602ad2e5;0650b1cfd6c94b96a0fcf7e16b923f4c;18046f1147a8451ab254f2874272f0c8;75f97c7519e74b55bf143c17282e7618;
Jalebob Twitch;948;49;1;3;2;1;0;1;1;3;2;4;10;13;16;43;80;29;22;2;24;13;1366;1319;1374;597;183;1252;1354;1486;1343;1390;6.0;11.0;-5.0;24.0;30.0;-11.0;-24.0;-22.0;14.0;-13.0;17c6d319d347477482bbe6760d97a464;cdfaad90dba2471ca04dfea2236397de;8318c30bc26743348377813440208942;956f597db7b84c398cd20358235fa234;6bf937cd5aef419a8f170c12b55b3bfc;a8c5fdcff719482fac84ac972de03e31;dcad5e9b370e4b4192f0eba860894211;ac4a61c0ae7b44a986ef3c6c87d1981e;432941e49e1249a7973663f75fc7479d;938f686f1bef410782146b6c779dda11
13UP miyoki;949;49;5;1;0;2;2;1;3;2;2;0;12;24;65;8;9;77;16;18;4;48;1330;1191;298;1369;1382;203;1392;1377;1472;582;-11.0;-9.0;36.0;0.0;-2.0;36.0;26.0;81.0;30.0;168.0;05e9a1d91d5749119cdc6f177f8551fd;c580d3f02ffc45ad9d1358301ea8716a;27b595fde9e84baa91d6b1033aa55698;b8ae892b857b4f868cba5e5a236c25e4;c6785d7e267946b8a0342497f4a546d5;59e419c056c5426f9482c0fe61262c9b;99c0426708254d0895bb06a6d34cbc2f;99a326ca39f04bd79341b1e9b8a47a81;373fce9517a7412890e377d34e20f8c2;94b5938d165d466aa71b2f63d22b5328
Tidiga;950;49;1;0;1;1;4;0;6;2;2;1;9;97;22;17;12;100;2;46;18;7;1354;133;1287;1344;1384;81;1485;933;1353;1466;12.0;38.0;21.0;-13.0;-27.0;61.0;-10.0;45.0;23.0;59.0;05dd64d625044734b98e76665d95dc03;d0261ada97374c3fbffb1b90214428b9;edb8b508f091463eb301e10dec2ef924;bfe8286ab97140a3830ae80e868f4262;ba776f9b6898441481fd5b46068bbbe3;54391cc60ec74f1d99fad72d618085f8;742c90f4f0e5456084119a4e21150c9d;880ca0ce93ba479391fea5e4ac9affdb;0650b1cfd6c94b96a0fcf7e16b923f4c;6d7a7a7fe3d74d98bd461ab272d7dc09
y3nniii;951;49;3;4;3;1;0;4;0;0;0;2;2;5;3;19;70;9;32;57;80;21;1465;1416;1476;1297;304;1427;1098;535;177;1316;92.0;4.0;15.0;-16.0;68.0;16.0;262.0;162.0;112.0;-12.0;38e20d85c52443b98b59b2ad150282e4;eeb109c63f4d43e99f7853e910ae42d7;006a9f52f79d442ab355c627ba4ebcbd;1f67c39622844cd2b6affe8ef39931b4;8ba062e7dd7f4b54816dfab0a71990d3;e01506b2803c400cb3c716d937a8f4b3;ddf5e59d02514264b39d36bffccc48af;4b432b133ed64101aa7a10ccdd5a934a;747aa10ff0aa4c4c9d002755d5f5c563;7f04149ace564000ab8cf0808d6532b8
OTW NJR;952;49;3;0;2;2;3;0;1;2;1;3;45;7;2;11;6;91;58;20;61;3;840;1432;1534;1384;1488;119;630;1317;485;1510;50.0;18.0;-22.0;862.0;-13.0;61.0;45.0;10.0;35.0;2.0;2fae34b04b1946c9b3669e43471d6b23;96202be5b56b4ff694862120ca0dad10;e91e6917955746ea94734706982fe2d7;77bf52c3ee534b51b16a3bfa032d9d13;d2a215d9f85f4235849feb573f014377;bc82ce4759a84e4e8cefa86f76076900;d569a604f19d4da2bab5b349e90888d3;2072bf14049a4d1cbdc83c297905c0fa;7909c7cbfcd84d6789a5547f3cb2e15b;938f686f1bef410782146b6c779dda11
Blurf crafter;953;49;3;0;0;0;2;0;3;6;1;2;9;67;55;92;23;50;14;5;12;4;1417;510;512;111;1325;571;1352;1458;1360;1535;0.0;47.0;21.0;47.0;188.0;12.0;-2.0;254.0;261.0;458.0;19d86f5959ad45769d1fd977581f457e;de13b248d800430fb8f4a421f8b7cc12;6747cfb3961445b3a3534559ac6be57b;2cc294d1323d4d4d911ff9b611122ffc;c59ec0e9024e441ca1e4cb14c92130fa;ba776f9b6898441481fd5b46068bbbe3;858974c9dbe64f1f84e3c8360e564d9e;0b2c90e30ce1427aa449bfb87da007b7;fb1092e810b84112a6cd4f37c12917e8;7f6f269052c549a3988710c26ed160d9
RJP6;954;49;1;1;3;6;0;1;4;1;0;0;12;44;16;10;90;7;4;5;98;62;1311;1089;1357;1419;103;1480;1449;1483;87;371;-6.0;-2.0;-26.0;-14.0;40.0;-32.0;1.0;142.0;102.0;68.0;02cb8dee12384eafb407b8c1f9be0f61;bf1e1dee7f9b4be598cd928143c73562;f8da3fd6e65a42e790acb2709b98334c;138e21772794486799cb1dc24ea8d69c;eaabac5f81704ff08c6bc4e08d4b9183;0d408b68b23e49f5be7524fd200368ea;467ba906197f4ad2bf5c5303d218c857;171c41b7faee4ca4ae2ff54cfeef0890;7ccef8c4123d4f71a9296d741ce0e436;84791dc635e8484b8c41f69836599b11
elliiotG;955;49;0;1;0;2;4;1;2;0;3;4;90;8;71;4;12;66;6;76;12;6;160;1343;301;1478;1380;400;1481;258;1372;1455;58.0;-30.0;26.0;12.0;-15.0;67.0;-11.0;61.0;26.0;362.0;289fbf356f2147a7883f226077bbf190;4fbda6e483c04fbb94d0b039dc393e8b;eb2370a0c0ad46ddb2aa8e89ac783cfc;3d6b4b2e2b9a439b820ce439a625effd;86440c4c7de54bfb8b0fda4e444a532e;7cdbfbddbbfc49b1ab4bed15bb4f82c5;f6ca952fb3c14b70b499e0d29b67d768;3d068146128d47b4b6b25ceec63e06c6;6cf99085c2934f7488f024d22c46303e;373fce9517a7412890e377d34e20f8c2
P L I X Y;956;49;1;2;1;1;5;2;1;0;2;;20;6;4;50;2;7;3;42;30;;1261;1370;1445;673;1543;1430;1473;986;1289;;-23.0;-24.0;-12.0;43.0;-32.0;27.0;132.0;80.0;109.0;;093ca3c4aae348a6b34a8b6fefc83d5d;b505f79acbce44a4bc08aae7c092bf70;4404ce6c038a49909eb3ff0f4305e16f;823f7651e0564c60bf1dd77c57ebc2c5;7a492c0331d34d799b1c766bc3459f8b;faae92aaf9d04ef991795fb636efe347;dea9851a435e41d784a832a4e890e8f9;5eb70f44f3d2456fb32a6e04a8b9a0f7;9ac6a412228f493eb3bfe07180868729;
